measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,start_year,end_year,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,calculation,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
135,Felony Cases with Continuances,percentage,1,all defendants,OR031,county,Jefferson,2009,2015,198,971,20.3913,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,21461,3582,43373,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR033,county,Josephine,2009,2015,320,3855,8.3009,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,82783,9782,37733,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR035,county,Klamath,2009,2015,1461,4358,33.5246,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,66211,14026,39627,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR037,county,Lake,2009,2015,195,626,31.1502,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,7862,1631,33611,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR039,county,Lane,2009,2015,45,12342,0.3646,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,353382,22671,42931,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR041,county,Lincoln,2009,2015,191,2245,8.5078,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,46070,8904,42365,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR043,county,Linn,2009,2015,132,5510,2.3956,1,0.0181,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,117648,10942,46939,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR045,county,Malheur,2009,2015,240,1255,19.1235,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,30898,3944,35578,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR047,county,Marion,2009,2015,580,12319,4.7082,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,318441,31160,46885,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR049,county,Morrow,2009,2015,77,327,23.5474,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,11218,599,49940,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR051,county,Multnomah,2009,2015,23,30120,0.0764,4,0.0133,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,747641,100335,52511,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR053,county,Polk,2009,2015,181,2690,6.7286,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,75930,7428,52808,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR055,county,Sherman,2009,2015,18,295,6.1017,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1865,642,42639,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR057,county,Tillamook,2009,2015,62,954,6.499,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25300,3736,43676,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR059,county,Umatilla,2009,2015,624,3373,18.4999,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,76306,7717,48389,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR061,county,Union,2009,2015,140,1057,13.245,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25741,3368,42542,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR063,county,Wallowa,2009,2015,8,131,6.1069,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,6924,534,41994,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR065,county,Wasco,2009,2015,62,1376,4.5058,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25281,3803,43765,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR067,county,Washington,2009,2015,2748,12769,21.5209,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,539608,39034,64180,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR069,county,Wheeler,2009,2015,1,30,3.3333,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1292,84,37974,NA,NA
135,Felony Cases with Continuances,percentage,1,all defendants,OR071,county,Yamhill,2009,2015,311,3173,9.8014,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,99802,8384,54535,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR,state,Oregon,2009,2015,16592,243145,6.8239,7,0.0029,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,3868721,407169,50229,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR001,county,Baker,2009,2015,235,1039,22.6179,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,16055,1633,41500,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR003,county,Benton,2009,2015,106,5119,2.0707,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,85989,7633,48604,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR005,county,Clackamas,2009,2015,1313,17572,7.4721,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,380532,27755,64352,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR007,county,Clatsop,2009,2015,228,2905,7.8485,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,37157,5361,44683,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR009,county,Columbia,2009,2015,231,1490,15.5034,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,49333,3260,54968,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR011,county,Coos,2009,2015,16,4211,0.38,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,62753,6981,37940,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR013,county,Crook,2009,2015,219,2718,8.0574,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,20894,3792,38795,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR015,county,Curry,2009,2015,289,2123,13.6128,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,22361,3139,39516,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR017,county,Deschutes,2009,2015,2234,13039,17.1332,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,160565,20436,50209,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR019,county,Douglas,2009,2015,415,5789,7.1688,1,0.0173,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,107286,12594,40524,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR021,county,Gilliam,2009,2015,0,68,0,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1915,222,44743,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR023,county,Grant,2009,2015,88,531,16.5725,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,7359,839,35051,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR025,county,Harney,2009,2015,82,497,16.499,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,7314,1002,38113,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR027,county,Hood River,2009,2015,56,2045,2.7384,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,22427,2787,56725,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR029,county,Jackson,2009,2015,3183,14750,21.5797,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,205117,27429,44005,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR031,county,Jefferson,2009,2015,276,2382,11.5869,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,21461,3582,43373,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR033,county,Josephine,2009,2015,253,5483,4.6143,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,82783,9782,37733,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR035,county,Klamath,2009,2015,1720,8780,19.59,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,66211,14026,39627,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR037,county,Lake,2009,2015,157,880,17.8409,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,7862,1631,33611,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR039,county,Lane,2009,2015,107,9567,1.1184,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,353382,22671,42931,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR041,county,Lincoln,2009,2015,273,6351,4.2985,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,46070,8904,42365,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR043,county,Linn,2009,2015,92,4764,1.9312,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,117648,10942,46939,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR045,county,Malheur,2009,2015,267,2451,10.8935,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,30898,3944,35578,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR047,county,Marion,2009,2015,385,17737,2.1706,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,318441,31160,46885,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR049,county,Morrow,2009,2015,30,220,13.6364,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,11218,599,49940,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR051,county,Multnomah,2009,2015,39,64556,0.0604,5,0.0077,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,747641,100335,52511,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR053,county,Polk,2009,2015,497,4501,11.042,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,75930,7428,52808,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR055,county,Sherman,2009,2015,9,300,3,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1865,642,42639,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR057,county,Tillamook,2009,2015,132,2306,5.7242,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25300,3736,43676,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR059,county,Umatilla,2009,2015,469,3597,13.0386,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,76306,7717,48389,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR061,county,Union,2009,2015,170,2146,7.9217,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25741,3368,42542,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR063,county,Wallowa,2009,2015,13,384,3.3854,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,6924,534,41994,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR065,county,Wasco,2009,2015,85,2286,3.7183,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25281,3803,43765,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR067,county,Washington,2009,2015,2547,25688,9.9151,1,0.0039,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,539608,39034,64180,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR069,county,Wheeler,2009,2015,0,54,0,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1292,84,37974,NA,NA
136,Misdemeanor Cases with Continuances,percentage,1,all defendants,OR071,county,Yamhill,2009,2015,376,4816,7.8073,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,99802,8384,54535,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR,state,Oregon,2009,2015,164033,242988,67.5066,164,0.0674,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,3868721,407169,50229,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR001,county,Baker,2009,2015,647,1039,62.2714,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,16055,1633,41500,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR003,county,Benton,2009,2015,2639,5119,51.553,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,85989,7633,48604,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR005,county,Clackamas,2009,2015,10686,17572,60.8127,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,380532,27755,64352,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR007,county,Clatsop,2009,2015,1736,2904,59.7796,1,0.0344,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,37157,5361,44683,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR009,county,Columbia,2009,2015,675,1488,45.3629,2,0.1342,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,49333,3260,54968,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR011,county,Coos,2009,2015,3038,4208,72.1958,3,0.0712,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,62753,6981,37940,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR013,county,Crook,2009,2015,1771,2717,65.1822,1,0.0368,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,20894,3792,38795,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR015,county,Curry,2009,2015,1548,2122,72.95,1,0.0471,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,22361,3139,39516,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR017,county,Deschutes,2009,2015,7485,13035,57.4223,4,0.0307,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,160565,20436,50209,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR019,county,Douglas,2009,2015,3580,5790,61.8307,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,107286,12594,40524,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR021,county,Gilliam,2009,2015,50,68,73.5294,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1915,222,44743,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR023,county,Grant,2009,2015,349,531,65.725,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,7359,839,35051,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR025,county,Harney,2009,2015,351,497,70.6237,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,7314,1002,38113,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR027,county,Hood River,2009,2015,1213,2044,59.3444,1,0.0489,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,22427,2787,56725,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR029,county,Jackson,2009,2015,8597,14738,58.3322,12,0.0814,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,205117,27429,44005,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR031,county,Jefferson,2009,2015,1724,2382,72.3762,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,21461,3582,43373,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR033,county,Josephine,2009,2015,3102,5479,56.6162,4,0.073,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,82783,9782,37733,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR035,county,Klamath,2009,2015,4743,8778,54.0328,2,0.0228,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,66211,14026,39627,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR037,county,Lake,2009,2015,510,880,57.9545,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,7862,1631,33611,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR039,county,Lane,2009,2015,6611,9560,69.1527,7,0.0732,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,353382,22671,42931,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR041,county,Lincoln,2009,2015,4096,6350,64.5039,1,0.0157,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,46070,8904,42365,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR043,county,Linn,2009,2015,3399,4764,71.3476,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,117648,10942,46939,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR045,county,Malheur,2009,2015,1690,2451,68.9514,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,30898,3944,35578,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR047,county,Marion,2009,2015,12610,17732,71.1144,5,0.0282,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,318441,31160,46885,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR049,county,Morrow,2009,2015,165,220,75,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,11218,599,49940,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR051,county,Multnomah,2009,2015,50817,64452,78.8447,109,0.1688,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,747641,100335,52511,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR053,county,Polk,2009,2015,3047,4501,67.6961,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,75930,7428,52808,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR055,county,Sherman,2009,2015,197,300,65.6667,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1865,642,42639,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR057,county,Tillamook,2009,2015,1489,2306,64.5707,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25300,3736,43676,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR059,county,Umatilla,2009,2015,2080,3596,57.842,1,0.0278,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,76306,7717,48389,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR061,county,Union,2009,2015,1286,2145,59.9534,1,0.0466,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25741,3368,42542,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR063,county,Wallowa,2009,2015,238,384,61.9792,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,6924,534,41994,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR065,county,Wasco,2009,2015,1597,2283,69.9518,3,0.1312,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,25281,3803,43765,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR067,county,Washington,2009,2015,17125,25683,66.6783,6,0.0234,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,539608,39034,64180,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR069,county,Wheeler,2009,2015,20,54,37.037,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,1292,84,37974,NA,NA
140,Misdemeanor Cases Resolved within 180 days,percentage,1,all defendants,OR071,county,Yamhill,2009,2015,3122,4816,64.8256,0,0,OK,NA,NA,NA,NA,NA,NA,NA,PERCENTAGE,99802,8384,54535,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR,state,Oregon,2009,2015,NA,NA,230,1,0.0852,OK,1173,NA,NA,NA,NA,NA,313.65,MEDIAN,3868721,407169,50229,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR001,county,Baker,2009,2015,NA,NA,183,0,0,INSUFFICIENT_DATA_UNFILT,4,NA,NA,NA,NA,NA,229,MEDIAN,16055,1633,41500,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR003,county,Benton,2009,2015,NA,NA,170,0,0,INSUFFICIENT_DATA_UNFILT,11,NA,NA,NA,NA,NA,219.09,MEDIAN,85989,7633,48604,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR005,county,Clackamas,2009,2015,NA,NA,236,0,0,OK,53,NA,NA,NA,NA,NA,408.79,MEDIAN,380532,27755,64352,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR007,county,Clatsop,2009,2015,NA,NA,272.5,0,0,INSUFFICIENT_DATA_UNFILT,28,NA,NA,NA,NA,NA,271.68,MEDIAN,37157,5361,44683,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR009,county,Columbia,2009,2015,NA,NA,335,0,0,INSUFFICIENT_DATA_UNFILT,25,NA,NA,NA,NA,NA,432.36,MEDIAN,49333,3260,54968,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR011,county,Coos,2009,2015,NA,NA,181,0,0,OK,41,NA,NA,NA,NA,NA,172.98,MEDIAN,62753,6981,37940,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR013,county,Crook,2009,2015,NA,NA,517.5,0,0,INSUFFICIENT_DATA_UNFILT,6,NA,NA,NA,NA,NA,395.17,MEDIAN,20894,3792,38795,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR015,county,Curry,2009,2015,NA,NA,418,1,25,INSUFFICIENT_DATA_UNFILT,3,NA,NA,NA,NA,NA,366,MEDIAN,22361,3139,39516,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR017,county,Deschutes,2009,2015,NA,NA,267,0,0,OK,36,NA,NA,NA,NA,NA,356.69,MEDIAN,160565,20436,50209,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR019,county,Douglas,2009,2015,NA,NA,336,0,0,INSUFFICIENT_DATA_UNFILT,29,NA,NA,NA,NA,NA,433.69,MEDIAN,107286,12594,40524,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR021,county,Gilliam,2009,2015,NA,NA,NA,0,NA,NO_DATA,0,NA,NA,NA,NA,NA,NA,MEDIAN,1915,222,44743,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR023,county,Grant,2009,2015,NA,NA,222,0,0,INSUFFICIENT_DATA_UNFILT,5,NA,NA,NA,NA,NA,224,MEDIAN,7359,839,35051,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR025,county,Harney,2009,2015,NA,NA,45,0,0,INSUFFICIENT_DATA_UNFILT,3,NA,NA,NA,NA,NA,117.67,MEDIAN,7314,1002,38113,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR027,county,Hood River,2009,2015,NA,NA,400,0,0,INSUFFICIENT_DATA_UNFILT,7,NA,NA,NA,NA,NA,371.29,MEDIAN,22427,2787,56725,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR029,county,Jackson,2009,2015,NA,NA,291,0,0,OK,35,NA,NA,NA,NA,NA,377.26,MEDIAN,205117,27429,44005,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR031,county,Jefferson,2009,2015,NA,NA,232,0,0,INSUFFICIENT_DATA_UNFILT,17,NA,NA,NA,NA,NA,218.94,MEDIAN,21461,3582,43373,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR033,county,Josephine,2009,2015,NA,NA,312,0,0,INSUFFICIENT_DATA_UNFILT,23,NA,NA,NA,NA,NA,378.7,MEDIAN,82783,9782,37733,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR035,county,Klamath,2009,2015,NA,NA,320.5,0,0,OK,54,NA,NA,NA,NA,NA,420.02,MEDIAN,66211,14026,39627,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR037,county,Lake,2009,2015,NA,NA,226,0,0,INSUFFICIENT_DATA_UNFILT,3,NA,NA,NA,NA,NA,252,MEDIAN,7862,1631,33611,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR039,county,Lane,2009,2015,NA,NA,176,0,0,OK,79,NA,NA,NA,NA,NA,228.78,MEDIAN,353382,22671,42931,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR041,county,Lincoln,2009,2015,NA,NA,205.5,0,0,INSUFFICIENT_DATA_UNFILT,24,NA,NA,NA,NA,NA,279.33,MEDIAN,46070,8904,42365,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR043,county,Linn,2009,2015,NA,NA,269,0,0,OK,31,NA,NA,NA,NA,NA,422.68,MEDIAN,117648,10942,46939,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR045,county,Malheur,2009,2015,NA,NA,147,0,0,INSUFFICIENT_DATA_UNFILT,13,NA,NA,NA,NA,NA,188.46,MEDIAN,30898,3944,35578,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR047,county,Marion,2009,2015,NA,NA,255,0,0,OK,91,NA,NA,NA,NA,NA,306.57,MEDIAN,318441,31160,46885,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR049,county,Morrow,2009,2015,NA,NA,357.5,0,0,INSUFFICIENT_DATA_UNFILT,6,NA,NA,NA,NA,NA,346.67,MEDIAN,11218,599,49940,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR051,county,Multnomah,2009,2015,NA,NA,197,0,0,OK,367,NA,NA,NA,NA,NA,272.03,MEDIAN,747641,100335,52511,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR053,county,Polk,2009,2015,NA,NA,140,0,0,INSUFFICIENT_DATA_UNFILT,17,NA,NA,NA,NA,NA,216.71,MEDIAN,75930,7428,52808,NA,NA
141,Time from Filing to Disposition in Homicide Cases,median,1,all defendants,OR055,county,Sherman,2009,2015,NA,NA,164.5,0,0,INSUFFICIENT_DATA_UNFILT,2,NA,NA,NA,NA,NA,164.5,MEDIAN,1865,642,42639,NA,NA
